degree_id,course_id,course,done
88,130,National Transportation Management,yes
88,82,,yes
88,155,,yes
88,9940,,yes
88,8375,Introduction to Philosophy,yes
88,8379,"Legal, Ethical, and Management Issues in Technology",yes
88,8377,Explorations in the Humanities,yes
88,8376,,yes
88,8392,Principles of Macroeconomics,yes
88,8391,Principles of Microeconomics,yes
88,11547,American History,yes
88,8163,American History,yes
88,6888,,yes
88,8036,,yes
88,7285,,yes
88,8702,Biology,yes
88,6069,Biology  Laboratory,yes
88,6070,Analytic Geometry and Calculus,yes
88,8927,,yes
88,2988,,yes
88,7333,,yes
88,7291,,yes
88,9763,,yes
88,8165,,yes
88,7304,,yes
88,7292,Intelligent Mobility,yes
102,10361,Data Programming for Analytics,yes
102,13923,,yes
102,10362,Data Management for Analytics,yes
102,13923,,yes
102,10364,Operations Research Models and Methods,yes
102,13923,,yes
102,10365,Machine Learning for Analytics,yes
102,13923,,yes
102,10366,Statistical Foundations for Analytics,yes
102,13923,,yes
102,10367,Econometric Modeling for Analytics,yes
102,13923,,yes
102,10363,Scalable Data Analytics,yes
103,9945,Big Data Analytics in Business,yes
103,4832,Data and Visual Analytics,yes
103,892,,yes
104,294,Introduction to Information Security,yes
104,295,Introduction to Operating Systems,yes
104,296,Advanced Operating Systems,yes
104,316,Intro to High-Performance Computing,yes
104,317,Data and Visual Analytics,yes
104,297,Computer Networks,yes
104,298,Network Security,yes
104,299,High Performance Computer Architecture,yes
104,300,Embedded Systems Optimization,yes
104,301,Software Development Process,yes
104,302,Software Architecture and Design,yes
104,303,Software Analysis and Test,yes
104,304,Database Systems Concepts and Design,yes
104,305,Intro to Health Informatics,yes
104,306,Educational Technology,yes
104,307,Computational Photography,yes
104,308,Computer Vision,yes
104,309,Artificial Intelligence,yes
104,4248,Human-Computer Interaction,yes
104,310,Knowledge-Based Artificial Intelligence: Cognitive Systems,yes
104,311,Machine Learning,yes
104,313,Machine Learning for Trading,yes
104,314,Graduate Algorithms,yes
104,315,Artificial Intelligence for Robotics,yes
104,4346,Compilers - Theory and Practice,yes
104,318,Big Data for Health Informatics,yes
105,5737,Doctoral Research Seminar,yes
105,5739,Doctoral Internship,yes
105,5741,,yes
105,3509,,yes
105,4287,Text Mining,yes
105,4289,Machine Learning,yes
105,4288,Big Data Analytics,yes
105,4286,Advanced Data Base Systems,yes
105,9510,,yes
105,9467,The Theory of Linear Models,yes
105,9468,Graph Theory,yes
105,9469,Applied Discrete & Combinatorial Mathematics for Data Analysts,yes
105,12707,,yes
105,12722,Quality Control and Process Improvement,yes
105,12727,Six Sigma Problem Solving,yes
105,12715,R Programming,yes
105,12730,Applied Regression Analysis,yes
105,12732,Time Series Forecasting,yes
105,12733,Applied Longitudinal Data Analysis,yes
105,12740,Applied Categorical Data Analysis,yes
105,12741,Applied Multivariate Data Analysis,yes
105,12873,,yes
105,12735,Data Mining,yes
105,12738,Data Mining II,yes
105,12744,Applied Binary Classification,yes
107,12659,Mathematical Statistics I,yes
107,12660,Statistical Computing and Simulation,yes
107,12669,Statistical Methods,yes
107,12730,Applied Regression Analysis,yes
107,12723,Applied Experimental Design,yes
107,12725,Design and Analysis of Human Studies,yes
107,12724,Applied Experimental Design,yes
107,12726,Design and Analysis of Human Studies,yes
107,12732,Time Series Forecasting,yes
107,12733,Applied Longitudinal Data Analysis,yes
107,12735,Data Mining,yes
107,12740,Applied Categorical Data Analysis,yes
107,12741,Applied Multivariate Data Analysis,yes
107,12744,Applied Binary Classification,yes
107,12760,Cooperative Education,yes
107,12761,Internship,yes
107,12765,Applied Analysis Project,yes
107,12707,,yes
107,12712,Advanced Programming in SAS,yes
107,12714,Programming in R,yes
107,12722,Quality Control and Process Improvement,yes
107,12727,Six Sigma Problem Solving,yes
107,12762,Applied Analysis Project,yes
108,1892,Business Statistics,yes
108,1859,Micro and Macro Economics,yes
108,1860,Accounting and Finance,yes
108,12123,,yes
108,13117,,yes
108,6687,,yes
108,1850,Advanced Business Statistics,yes
108,1851,Marketing and Social Media Analytics,yes
108,6688,,yes
108,1852,Data Mining,yes
108,1855,Financial Analytics,yes
108,12131,,yes
108,12120,,yes
108,1853,Data Driven Decision Making and Optimization BA,yes
110,8638,Ethical & Social Responsibilities of Business,yes
110,8636,Big Data Ecosystem,yes
110,8638,Ethical & Social Responsibilities of Business,yes
110,8640,Data Science,yes
110,8642,Analytics Methods,yes
110,8644,Data Visualization,yes
110,8646,Marketing Analytics,yes
110,8641,Managerial Economic Analysis,yes
110,8649,Business Strategy for Analytics,yes
110,8643,Machine Intelligence,yes
110,8645,Financial Management,yes
110,8647,Risk Analysis,yes
110,8648,Capstone Project,yes
110,8639,Ethical and Social Responsibilities of Business,yes
110,8636,Big Data Ecosystem,yes
110,8644,Data Visualization,yes
110,8640,Data Science,yes
110,8642,Analytics Methods,yes
110,8639,Ethical and Social Responsibilities of Business,yes
110,8646,Marketing Analytics,yes
110,11254,"Pricing, Forecasting Sales",yes
110,13861,Understanding Customer Demand,yes
110,4970,Customer Value,yes
110,8967,Market Segmentation,yes
110,11748,Retailing,yes
110,1389,Advertising,yes
110,8966,Market Research Tools,yes
110,8066,Internet and Social Marketing,yes
110,8637,Business Strategy for Analytics,yes
110,8641,Managerial Economic Analysis,yes
110,8643,Machine Intelligence,yes
110,8645,Financial Management,yes
110,8647,Risk Analysis,yes
110,8648,Capstone Project,yes
112,3886,Introduction to Data Science,yes
112,3888,Fundamentals of Web Programming,yes
112,3891,Database Design and Querying,yes
112,3895,Introduction to Computer Science I,yes
112,9128,,yes
112,9217,Applied Statistics,yes
112,3938,Data Analysis and Visualization,yes
112,3979,Applied Machine Learning,yes
112,2977,Capstone Research Project,yes
114,5238,Data Management and Visual Analytics,yes
114,1286,Advanced Analytics,yes
114,11192,,yes
114,5308,Data Programming in R,yes
114,5319,Data Science,yes
114,11192,,yes
114,2746,Business Analytics,yes
118,10199,Statistics and Data Analysis,yes
118,10200,Tools and Techniques for Computational Analysis,yes
118,10202,Introduction to Programming,yes
118,10203,Database Processing for Large-Scale Analytics,yes
118,10205,Data Analysis and Regression,yes
118,10206,Advanced Data Analysis,yes
118,9658,Python Programming,yes
118,9659,Fundamentals of Data Science,yes
118,9660,Data Visualization,yes
118,10201,Social Network Analysis,yes
118,10204,Web Data Mining,yes
118,10207,Programming Machine Learning Applications,yes
118,9537,Mining Big Data,yes
118,10137,Advanced Machine Learning,yes
118,10111,Monte Carlo Algorithms,yes
118,10138,Intelligent Information Retrieval,yes
118,10414,Neural Networks and Deep Learning,yes
118,10415,Time Series Analysis and Forecasting,yes
118,10416,Scripting for Data Analysis,yes
118,10136,Database Programming,yes
118,10417,Data Visualization,yes
118,10386,Programming Machine Learning Applications,yes
118,10392,Introduction to Image Processing,yes
118,10402,Applied Image Analysis,yes
118,10349,Social Network Analysis,yes
118,10350,Monte Carlo Algorithms,yes
118,9650,Computer Vision,yes
118,10076,Advanced Machine Learning,yes
118,10078,Spatial Databases and Geographic Information Systems,yes
118,10112,Mining Big Data,yes
118,9555,Intelligent Information Retrieval,yes
118,9563,Computational Advertising,yes
118,9566,Recommender Systems,yes
118,9562,Neural Networks and Deep Learning,yes
118,9594,Topics in Artificial Intelligence,yes
118,9596,Topics in Data Analysis,yes
118,9820,Web Data Mining,yes
118,9826,Geographic Information Systems for Community Development,yes
118,10419,Designing for Visualization,yes
118,13191,Information Visualization and Infographics,yes
118,8,Big Data and NoSQL Program,yes
118,7,Data Warehousing,yes
118,34,Business Intelligence,yes
118,28,Information Technology Consulting,yes
118,29,Health Sector Management,yes
118,31,Managerial & Marketing Epidemiology,yes
118,33,Decisions in Marketing Management,yes
118,35,Customer Relationship Management,yes
118,37,Analytical Tools for Marketers,yes
118,38,Internet and Interactive Marketing,yes
118,36,Service Design & Patient Experience,yes
118,15,Health Care Data Analysis,yes
119,39,SCRIPTING FOR INTERACTIVE SYSTEMS,yes
119,12,INTRODUCTION TO PROGRAMMING,yes
119,16,STATISTICS AND DATA ANALYSIS,yes
119,19,SYSTEMS ANALYSIS,yes
119,30,DATABASE DESIGN FOR INFORMATION SYSTEMS,yes
119,32,"SYSTEM DESIGN, IMPLEMENTATION, AND MAINTENANCE",yes
119,9,FUNDAMENTALS OF IT PROJECT MANAGEMENT,yes
119,35,BUSINESS INTELLIGENCE,yes
119,36,DATA ANALYSIS AND REGRESSION,yes
119,10,FUNDAMENTALS OF DATA SCIENCE,yes
119,11,DATA WAREHOUSING,yes
119,37,ADVANCED DATA ANALYSIS,yes
119,12,DATA VISUALIZATION,yes
119,13,SOCIAL NETWORK ANALYSIS,yes
119,39,INTELLIGENT INFORMATION RETRIEVAL,yes
119,14,WEB DATA MINING,yes
119,15,GEOGRAPHIC INFORMATION SYSTEMS  FOR COMMUNITY DEVELOPMENT,yes
119,16,INFORMATION VISUALIZATION AND INFOGRAPHICS,yes
119,17,BIG DATA USING HADOOP PROGRAM,yes
119,18,BIG DATA AND NOSQL PROGRAM,yes
119,19,SQL SERVER BUSINESS INTELLIGENCE PROGRAM,yes
119,20,BIG DATA & THE INTERNET OF THINGS,yes
119,21,SYSTEMS THINKING PERSPECTIVE FOR UNDERSTANDING BUSINESS DYNAMICS,yes
119,38,ENTERPRISE CLOUD COMPUTING,yes
119,42,ENTERPRISE DATA MANAGEMENT,yes
119,44,Capstone,yes
119,45,INFORMATION SYSTEMS POLICIES AND STRATEGIES,yes
116,48,Customer Experience Marketing,yes
116,49,"Marketing Analytics, Management and Metrics",yes
116,50,Database Marketing,yes
116,51,Data Mining and Visualization,yes
116,70,Advanced Internet Marketing,yes
116,9942,Advanced Marketing Analytics,yes
116,73,Marketing Management,yes
116,71,Operations Management,yes
116,72,Applied Business Research,yes
116,74,Quantitative Research & Analytics,yes
116,10180,Digital Marketing,yes
116,10188,Social Media and Analytics,yes
120,8546,Data Warehousing,yes
120,10856,Data Mining and Business Intelligence,yes
120,8545,Programming Languages and Environments,yes
120,8245,Quantitative Methods,yes
120,4449,Data Mining Project,yes
120,8247,Analytical Methods,yes
120,8248,Business Intelligence for Enterprise Value,yes
120,8256,Data Analysis for Project Management Maturity,yes
120,5821,Data Analysis for Business Transformation Projects,yes
120,5824,Advanced Data Mining and Analytics,yes
120,8253,Special Topics in Data Science,yes
120,5822,Research Methods in Data Science,yes
120,5826,Thesis I,yes
120,5828,Thesis II,yes
122,4459,Data Mining,yes
122,5829,"Data Integration, Warehousing, and Provenance",yes
122,7054,Advanced Data Mining,yes
122,7257,Data-Intensive Computing,yes
122,8233,Online Social Network Analysis,yes
122,8234,Probabilistic Graphical Models,yes
122,8235,Machine Learning,yes
122,8249,Natural Language Processing,yes
122,8250,Data Preparation and Analysis,yes
117,8252,Analytical Tools for Management Decisions,yes
117,8254,Business Analytics,yes
117,2944,Database Management Systems,yes
117,8257,"Data Mining, Text Mining and Business Intelligence",yes
117,9727,Data Visualization,yes
117,9728,Analytics for Big Data,yes
117,9730,Data Warehousing,yes
117,9731,Project Management,yes
117,9733,Business Analytics Capstone,yes
117,9735,Independent Study,yes
117,9736,Web Analytics,yes
117,9738,Optimization Techniques for Management Decisions,yes
117,9740,Forensic Accounting,yes
117,9742,Fraud Examination,yes
117,9743,Fraud and the Legal Environment,yes
117,9744,Computer Fraud,yes
117,9745,Information System Auditing,yes
117,9746,Decision Support and Knowledge-based Systems,yes
117,186,Business and Economic Forecasting,yes
117,187,Operations Management,yes
117,188,Supply Chain Management,yes
117,189,Strategic Managerial Communications,yes
117,190,Brand Management,yes
117,191,Marketing Research,yes
117,192,Organizational Behavior,yes
117,193,Team Building,yes
117,194,Business Analytics Internship,yes
124,3982,Data Mining,yes
124,187,"Data Integration, Warehousing, and Provenance",yes
124,188,Advanced Data Mining,yes
124,189,Data-Intensive Computing,yes
124,190,Online Social Network Analysis,yes
124,191,Probabilistic Graphical Models,yes
124,192,Machine Learning,yes
124,193,Natural Language Processing,yes
124,194,Data Preparation and Analysis,yes
125,5334,,yes
125,3508,,yes
125,3550,,yes
125,9021,Master's Project,yes
125,3480,,yes
125,3549,,yes
126,11346,,yes
126,7583,,yes
126,8592,,yes
126,8971,Marketing Analytics,yes
126,3553,,yes
126,6775,Financial Analytics,yes
126,3551,,yes
126,7312,Healthcare Analytics,yes
126,3552,,yes
126,10777,Operations Analytics,yes
126,3554,,yes
127,6455,Elements of Statistical Consulting,yes
127,11788,SAS Programming and Applied Statistics,yes
127,11295,Probability and Statistical Theory I,yes
127,11296,Probability and Statistical Theory II,yes
127,12831,Statistical Design of Analysis of Experiments,yes
127,1716,Applied Regression Analysis,yes
127,12940,Stochastic Processes,yes
127,2993,Categorical Data Analysis,yes
127,1739,Applied Survival Analysis,yes
127,1703,Applied Multivariate Statistical Analysis,yes
127,1374,Advanced Statistical Theory,yes
127,1296,Advanced Biostatistics,yes
127,11575,Quantitative Methods in Bioinformatics,yes
127,13767,Topics in Statistics and Biostatistics,yes
128,7940,Database Systems,yes
128,7941,Data Mining,yes
128,7957,Data Warehousing,yes
128,2520,Business Analytics,yes
128,6192,Applied Econometrics,yes
128,7533,Data-Driven Decision Making,yes
128,7945,Data Visualization,yes
128,8489,Forecasting Methods,yes
128,8960,Research Methods in Marketing,yes
129,3133,,yes
129,3135,Big Data Management/Analytics,yes
130,3129,Telecommunication Networks,yes
130,10828,,yes
130,1401,,yes
130,10828,,yes
130,1401,,yes
130,3130,Object-Oriented Programming,yes
130,10826,,yes
130,1402,,yes
130,3131,Database Systems Design & Impl,yes
130,10829,,yes
130,1401,,yes
130,10829,,yes
130,1401,,yes
130,3132,Data Science/Machine Learning,yes
130,10827,,yes
130,11802,,yes
130,10828,,yes
130,11802,,yes
130,3134,Big Data Management/Analytics,yes
130,10826,,yes
130,8601,,yes
130,3136,Network Security Fundamentals,yes
130,10829,,yes
130,13913,,yes
130,3137,Innovation with Blockchain Technology,yes
130,10825,,yes
130,8602,,yes
130,3138,IT Management,yes
130,10827,,yes
130,7124,,yes
130,3139,Project Management Concepts,yes
130,10829,,yes
130,1861,,yes
130,10826,,yes
130,1861,,yes
130,3140,Information Technology Finance,yes
130,10828,,yes
130,13949,,yes
130,3141,Capstone Project,yes
130,10828,,yes
130,13125,,yes
130,8669,,yes
130,3063,,yes
130,1012,,yes
130,9724,,yes
130,6598,,yes
130,1012,,yes
130,3585,,yes
130,8670,,yes
130,10828,,yes
130,3242,,yes
130,10826,,yes
130,11761,,yes
130,10827,,yes
130,8707,,yes
130,10826,,yes
130,11761,,yes
130,10827,,yes
130,11761,,yes
130,10828,,yes
130,3242,,yes
133,10450,Regression Analysis and Multivariate Methods,yes
133,10451,Generalized Linear Models,yes
133,10452,Foundations of Data Engineering,yes
