degree_id,quote_id,course
41,865,MHI 207 — Medical Decision Support
41,865,
41,865,Units: 4
41,865,
41,865,"Instructor: Prabhu Shankar, M.D., M.S."
41,865,
41,865,"Course description: Course explores decision support systems for medical application. Topics include medical decision making, uncertainty, review of existing decision support systems, knowledge engineering, data mining, and knowledge based systems."
41,865,
41,865,MHI 208 — Health Informatics in Web-Based Enterprise
41,865,
41,865,Units: 4
41,865,
41,865,"Instructor: Mark J. Carroll, M.P.H."
41,865,
41,865,Course description: The purpose of the course is to introduce the student to the decision making processes and technologies that are involved in developing web-based distributed enterprise applications in medicine. With a focus on the informatician's role as a team member.
41,865,
41,865,MHI 212 — Computer Security in Health Informatics
41,865,
41,865,Units: 2
41,865,
41,865,"Instructor: Sean Peisert, Ph.D."
41,865,
41,865,"Course description: Critical thinking about basic concepts in computer security and privacy. How the computer security and privacy impact health informatics, ranging from electronic health records to telemedicine to remote, virtual surgery."
41,865,
41,865,MHI 289E — Clinical Knowledge for the Health Informaticist
41,865,
41,865,Units: 3
41,865,
41,865,"Instructor: Prabhu Shankar, M.D., M.S."
41,865,
41,865,"Course description: This course will study the basics of various clinical systems, such as Respiratory, Endocrine and others, when affected by disease. The focus is on the vocabulary usage, workflows followed while caring, and the healthcare stakeholder requirements while managing the complex, data-intensive patien care. Students will be introduced to informatics needs of data access, curation, and delivery across clinical disease-focused domains dependent on interoperable and heterogeneous data systems."
41,865,
41,865,MHI 289F — Database and Knowledge Management
41,865,
41,865,Units: 4
41,865,
41,865,"Instructor: Matthew Lange, Ph.D."
41,865,
41,865,"Course description: Introduces the student to the relational database concepts of normalization, SQL queries and interface design. Students start with basic text filed requirements and go through the process of sequential development of a logical data model followed by normalization to a 3rd normal form and implementation of a physical data model."
41,865,
41,865,MHI 289I — Applied Progamming in Health Informatics
41,865,
41,865,Units: 3
41,865,
41,865,"Instructor: Matt Bishop, Ph.D."
41,865,
41,865,"Course description: This course will use an applied, intensive and development-focused curriculum to provide students with the skills for accessing, manipulating and evaluating health informatics data. The course will use Python to develop and analyze real-world datasets. The course will also provide the foundational skills and tools essential to health data alignment, integration and analysis."
44,2053,Required Courses
44,2053,Introduction to Predictive Analytics (2 units)
44,2053,Defining Business Goals for Predictive Analytics (2 units)
44,2053,Effective Data Preparation (2 units)
44,2053,"Algorithms, Modeling Methods, Verification & Validation (2 units)"
44,2053,Deploying and Refining Predictive Models (2 units)
44,2053,
44,2053,Elective Courses (Minimum 6 units)
44,2053,Sports Predictive Analytics (2 units)
44,2053,Business Intelligence/Data Warehouse (3 units)
44,2053,Predictive HR and Workforce Analytics (2 units)
44,2053,Text Analytics & Text Mining (2.5 units)
44,2053,Big Data Analytics (2 units)
44,2053,R Programming (2 units)
44,2053,Hadoop: In Theory and Practice (3 units)
45,1586,Introduction to R Programming
45,1586,(CSE-41097)
45,2373,Text Mining
45,2373,(CSE-41151)
45,2006,Python for Informatics
45,2006,(CSE-41225)
45,1050,Data Mining Practicum
45,1050,(CSE-41263)
45,1053,Data Mining: Advanced Concepts and Algorithms
45,1053,(CSE-41262)
45,1055,Data Preparation for Analytics
45,1055,(CSE-41261)
45,1365,Fundamentals of Data Mining
45,1365,(CSE-41258)
45,2202,Statistics for Data Analytics
45,2202,(CSE-41264)
47,1763,"MGTA 401: Professional Seminar, 1 units"
47,1763,"MGTA 451: Business Analytics in Marketing, Finance, and Operations, 4 units"
47,1763,"MGTA 452: Collecting and Analyzing Large Data, 4 units"
47,1763,"MGTA 453: Business Analytics, 4 units"
47,1763,MGTA 454: Business Analytics Capstone Project (2 or 4)
47,1763,Elective Courses
47,1763,
47,1763,List A (a minimum of 20 units required):
47,1763,
47,1763,"MGTA 455: Customer Analytics, 4 units"
47,1763,"MGTA 456: Supply Chain Analytics, 4 units"
47,1763,MGTA 457: Business Intelligence Systems; 2 units
47,1763,"MGTA 458: Experiments in Firms, 4 units"
47,1763,"MGTA 459: Managerial Judgment and Decision Making, 4 units"
47,1763,"MGTA 460: Business Analytics Project Management, 2 units"
47,1763,Additional courses may become available
47,1763,List B (up to 12 units permitted):
47,1763,
47,1763,"MGT 422: Creativity and Innovation, 4 units"
47,1763,"MGT 451: Technology and Innovation Strategy, 4 units"
47,1763,"MGT 475: Research for Marketing Decisions, 4 units"
47,1763,"MGT 477: Consumer Behavior, 4 units"
47,1763,"MGT 479: Pricing, 4 units"
47,1763,"MGTF 405: Business Forecasting, 4 units"
47,1763,"MGTF 406: Behavioral Finance, 4 units"
47,1763,Additional courses may become available
47,1763,Capstone Project
47,1763,
47,1763,MGTA 454: Business Analytics Capstone Project (2 or 4)
54,1440,HCDA 501 Fundamentals of Healthcare Insurance Design (3 units)
54,1440,
54,1440,HCDA 502 Comparative International Healthcare Systems (3 units)
54,1440,
54,1440,HCDA 503 Competitive Healthcare Intelligence and Pricing (3 units)
54,1440,
54,1440,HCDA 506 Foundations of Insurance and Global Access (3 units)
54,1440,
54,1440,HCDA 507 Foundations of Product Development and Commercialization (3 units)
54,1440,
54,1440,HCDA 510 Business Implications of Healthcare Reform (3 units)
54,1440,
54,1440,HCDA 515 Medical Decision Analysis and Modeling (3 units)
54,1440,
54,1440,HCDA 520 Health Economics and Outcomes Methodology (3 units)
54,1440,
54,1440,HCDA 525 Healthcare Literature Analysis and Applications (3 units)
54,1440,
54,1440,HCDA 530 Total Product Development (3 units)
54,1440,
54,1440,HCDA 540 Executive Leadership and Healthcare Marketing (3 units)
54,1440,
54,1440,HCDA 550 Healthcare Innovation: Creativity to Value (3 units)
54,1440,
54,1440,HCDA 553 Advanced Pricing Strategies (3 units)
54,1440,
54,1440,HCDA 560 Managing Effective Partnerships and Mergers (3 units)
54,1440,
54,1440,"HCDA 570 Asia-Pacific: Access, Delivery, and Reimbursement (3 units)"
54,1440,
54,1440,HCDA 580 Seminars in Healthcare Decision Analysis (3 units)
54,1440,
54,1440,HCDA 590 Directed Research (3 units)
54,1440,
54,1440,Capstone Project
56,1321,First Semester:
56,1321,
56,1321,- Weekly Hot Topics
56,1321,
56,1321,- Relational Databases
56,1321,
56,1321,- Linear Algebra for Data Science
56,1321,
56,1321,- Research Methods for Data Science
56,1321,
56,1321,- Analytics Computing for Data Science
56,1321,
56,1321,- Frequentist Statistics
56,1321,
56,1321,Second Semester:
56,1321,
56,1321,- Weekly Hot Topics
56,1321,
56,1321,- Bayesian Statistics
56,1321,
56,1321,- Software Methods for Data Science
56,1321,
56,1321,- NoSQL Databases
56,1321,
56,1321,- Introduction to Data Visualization
56,1321,
56,1321,- Machine Learning for Data Science
56,1321,
56,1321,- Data Wrangling
56,1321,
56,1321,- Healthcare Case Studies
56,1321,
56,1321,Third Semester:
56,1321,
56,1321,- Weekly Hot Topics
56,1321,
56,1321,- Data Engineering for Data Science
56,1321,
56,1321,- Emphasis Case Studies
56,1321,
56,1321,- Analytics Storytelling
56,1321,
56,1321,"- Elective (Fraud Detection, Recommender Systems, Text Mining, Customer Analysis, Time Series Analysis, Sentiment Analysis)"
56,1321,
56,1321,Fourth Semester:
56,1321,
56,1321,- Dynamic Visualization
56,1321,
56,1321,- Visual Storytelling
56,1321,
56,1321,- Capstone
58,766,CIS515
58,766,
58,766,Management of Information Systems
58,766,
58,766,CIS525
58,766,
58,766,Information Systems Strategic Planning
58,766,
58,766,CIS535
58,766,
58,766,Telecommunications
58,766,
58,766,CIS680
58,766,
58,766,Object Oriented Analysis & Design with UML
58,766,
58,766,CIS656
58,766,
58,766,Relational Database Design
58,766,
58,766,BUS560
58,766,
58,766,Business Ethics
58,766,
58,766,
58,766,
58,766,Mid-Program Proctored Exam
58,766,
58,766,CIS634
58,766,
58,766,Strategic Management of Technology and Innovation
58,766,
58,766,CIS675
58,766,
58,766,Systems Design
58,766,
58,766,CIS660
58,766,
58,766,Website Development with HTML/JavaScript
58,766,
58,766,CIS635
58,766,
58,766,Decision Support Systems
58,766,
58,766,CIS545
58,766,
58,766,Emerging Technologies
58,766,
58,766,
58,766,
58,766,Final Proctored Exam
58,766,
58,766,STI799
58,766,
58,766,Graduate Capstone
59,765,CIS 570 Business Intelligence 3
59,765,CIS 575 Applied Data Mining and Analytics in Business 3
59,765,CIS 576 Business Data Visualization 3
59,765,or CIS 655 Business Database Systems
60,1435,GSLL 3095 – Math Skills for Statistical Analysis (0 cr.)
60,1435,GSLL 3096 – Computing Skills for Statistical Analysis (0 cr.)
60,1435,or
60,1435,STAT 500 – Statistical Computer Packages (1 cr.)
60,1435,GSLL 3095
60,2155,STAA 551 – Regression Models and Applications (2 cr.)
60,2155,STAA 552 – Generalized Regression Models (2 cr.)
60,2155,STAA 561 – Probability with Applications (2 cr.)
60,2155,STAA 562 – Mathematical Statistics with Applications (2 cr.)
60,2155,Select two credits from the following:
60,2155,
60,2155,STAA 565 – Quantitative Reasoning (1 cr.)
60,2155,STAA 566 – Computational and Graphical Methods (1 cr.)
60,2155,STAA 567 – Computational and Simulation Methods (1 cr.)
60,2155,STAA 574 – Methods in Multivariate Analysis (2 cr.)
62,1320,First Academic Year
62,1320,
62,1320,Subterm 1
62,1320,
62,1320,(0 cr.)
62,1320,
62,1320,"Intensive review of mathematical methods that will be used in the program, including, but not limited to, differential and integral calculus, chain rule, L'Hôpital's rule, integration by parts, Taylor's theorem, multiple integrals, sequences and series, limits, linear algebra, and matrix theory."
62,1320,
62,1320,(0 cr.)
62,1320,
62,1320,"Software packages, graphics, and programming using R, SAS, other popular packages. STAT 500 may be taken in place of GSLL 3096."
62,1320,
62,1320,(1 cr.)
62,1320,
62,1320,"Comparison, evaluation, and use of computer packages for univariate and multivariate statistical analyses. This course covers similar content to GSLL 3096, but is offered for 1 credit for students who must enroll in a credit-based course. GSLL 3096 may be taken in place of STAT 500."
62,1320,
62,1320,Subterm 2
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Estimation and hypothesis testing methods in linear models, including t-tests, ANOVA, regression, and multiple regression. Residual analyses, transformations, goodness of fit, interaction and confounding. Implementation in SAS and R. Prerequisite: Admission to the M.A.S. program or written consent of instructor."
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Random variables, continuous and discrete distributions, expectations, joint and conditional distributions, and transformations. Applications to capture/recapture, financial and industrial models. Prerequisite: Admission to M.A.S. program or written consent of instructor."
62,1320,
62,1320,(1 cr.)
62,1320,
62,1320,"Exploratory data analysis using graphics, effective communication with graphs, and data reduction methods. Prerequisite: Admission to M.A.S. program or written consent of instructor."
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Rank-based methods, nonparametric inferential techniques, scatter-plot smoothing, nonparametric function estimation, and environmental, bioscience applications. Prerequisite: (STAA 551 or concurrent registration or STAT 540; STAA 562 or concurrent registration or STAT 530) or written consent of instructor."
62,1320,
62,1320,Subterm 3
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Nonlinear regression, iteratively reweighted least squares, dose-response models, count data, multi-way tables, and survival analysis. Prerequisite: STAA 551 or concurrent registration or STAT 540 or written consent of instructor."
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Theory and applications of estimation, testing, confidence intervals, computer simulations, and sampling from the normal distribution. Prerequisite: STAA 561 or concurrent registration or STAT 520 or written consent of instructor."
62,1320,
62,1320,(1 cr.)
62,1320,
62,1320,"Sampling methods, simulating distributions of test statistics, and optimization. Prerequisite: (STAA 551 or concurrent registration or STAT 540; STAA 561 or concurrent registration or STAT 520) or written consent of instructor."
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Moving average and auto-regressive correlation structures, estimation and forecasting, modeling seasonality, and financial and environmental applications. Prerequisite: (STAA 551 or concurrent registration or STAT 540; STAA 561 or concurrent registration or STAT 520) or written consent of instructor."
62,1320,
62,1320,Subterm 4
62,1320,
62,1320,(2 cr.)
62,1320,
62,1320,"Analysis of variance, covariance, randomized block, latin square, split-plot, factorial, balanced, and unbalanced designs; applications to agriculture and biosciences; and implementation in SAS and R. Prerequisite: (STAA 551 or STAT 540; STAA 562 or STAT 530) or written consent of instructor."
