ID,UNIVERSITY,CARNEGIE,DEGREE LEVEL,DEGREE,YEAR STARTED,REMOVE?,URL,CATEGORY,DEGREE RECODED,DATA SCIENCE,DEPARTMENT,DEPARTMENT RECODED,ONLINE,ON CAMPUS,COUNTRY,STATE,CITY,DOCS MADE?,CONTACT EMAIL,CONTACT NAME,ETHICS COURSE,ETHICS REQ,SKILLS,COURSES,MISSION,Notes,,# of COURSES
138,University of Illinois at Springfield,NA,C,Graduate Certificate in Business Intelligence,,,http://mis.uis.edu/birequirements.php,Business,Business Intelligence,FALSE,Department of Management Information Systems,Business/Management,F,T,US,IL,Springfield,T,hadidi.rassule@uis.edu,,,,T,T,T,,,TRUE
139,University of Illinois at Urbana-Champaign,R1,M,Master of Science in Statistics: Analytics Concentration,,,https://stat.illinois.edu/academics/graduate-programs/degree-programs/ms-statistics-analytics,Math,Data Analytics,FALSE,Department of Statistics,Mathematics/Statistics,F,T,US,IL,Champaign,T,stat-office@illinois.edu,,,,T,T,T,,,TRUE
140,University of St. Francis,NA,C,Graduate Professional Certificate in Data Analytics,,,https://www.stfrancis.edu/grad-certificate-business-analytics/,Data,Business Analytics,FALSE,College of Business and Health Administration,Business/Management,F,T,US,IL,Joliet,T,,,,,T,T,T,,,FALSE
143,Indiana University Bloomington,R1,M,Online MS in Business Analytics,2014,,https://kelley.iu.edu/programs/online/degrees/ms-business-analytics/index.cshtml,Business,Business Analytics,FALSE,Kelley School of Business,Business/Management,F,T,US,IN,Bloomington,T,kdirect@indiana.edu ,,,,T,T,F,,,TRUE
144,Indiana University Bloomington,R1,C,Business Analytics Certificate Program,,,https://kelley.iu.edu/programs/executive-degree-programs/online-certificates/business-analytics/index.cshtml,Business,Business Analytics,FALSE,Kelley School of Business: Department of Operations and Decision Technologi,Business/Management,F,T,US,IN,Bloomington,T,kdirect@indiana.edu ,,,,F,T,F,,,TRUE
145,Indiana University Bloomington,R1,M,Master of Science in Data Science,2015,,https://bulletins.iu.edu/iub/soic/2017-2018/graduate/degree-programs/master-of-data-science/index.shtml,Data,Data Science,TRUE,School of Informatics and Computing,Information,F,T,US,IN,Bloomington,T,soiccsgr@indiana.edu,,,,T,T,T,,,TRUE
146,Indiana University Bloomington,R1,C,Online Certificate in Data Science (Graduate),,,https://datascience.indiana.edu/programs/certificate.html,Data,Data Science,TRUE,School of Informatics and Computing,Information,F,T,US,IN,Bloomington,T,datasci@indiana.edu,,,,F,T,F,,,TRUE
147,Indiana University Bloomington,R1,D,Ph.D. in Informatics,,,https://informatics.indiana.edu/programs/phd-informatics/index.html,Data,Information Systems,FALSE,Department of Informatics,Information,F,T,US,IN,Bloomington,T,infograd@indiana.edu,Martin Siegel,,,F,T,F,,,TRUE
148,Indiana University-Purdue University-Indianapolis,R2,M,M.S. in Mathematics: Applied Statistics,,,https://science.iupui.edu/applied-statistics-ms-purdue-degree,Math,Applied Statistics,FALSE,Department of Mathematical Sciences,Mathematics/Statistics,T,F,US,IN,Indianapolis,T,mathgrad@iupui.edu,,,,T,T,T,,,TRUE
149,Indiana University-Purdue University-Indianapolis,R2,M,Master of Science in Bioinformatics,,,https://soic.iupui.edu/biohealth/graduate/bioinformatics/masters/,Bio,Health Informatics ,FALSE,Department of BioHealth Informatics,Health Informatics,T,F,US,IN,Indianapolis,T,soicindy@iupui.edu,,,,T,T,F,,,TRUE
152,Saint Mary's College,BAS,M,Online Master of Science in Data Science,,,https://grad.saintmarys.edu/academic-programs/ms-data-science,Data,Data Science,TRUE,Department of Mathematics and Computer Science,Mathematics/Statistics,T,T,US,IN,Notre Dame,T,fill out form,,,,T,T,F,,,TRUE
153,University of Notre Dame,R1,M,Master of Science in Applied and Computational Mathematics and Statistics,,,https://acms.nd.edu/graduate-programs/professional-master-s-programs/,Math,Applied Statistics,FALSE,Department of Applied and Computational Mathematics and Statistics (ACMS),Mathematics/Statistics,F,T,US,IN,Notre Dame,T,buechler.1@nd.edu.,Steven Buchler ,,,T,T,T,,,TRUE
154,University of Notre Dame,R1,M,Master of Science in Business Analytics,,,https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Business,Business Analytics,FALSE,Mendoza College of Business,Business/Management,T,F,US,IN,Notre Dame,T,ITAODept@nd.edu,,,,T,T,F,,,FALSE
156,University of Kansas,R1,B,Business Analytics,,,https://business.ku.edu/degree-programs/undergraduate/bsb/business-analytics,Business,Business Analytics,FALSE,School of Business,Business/Management,F,T,US,KS,Lawrence,T,bschoolundergrad@ku.edu,,,,T,T,T,Changed from Certificate to Bachelors ,,TRUE
157,Northern Kentucky University,M1,B,Data Science,,,https://www.nku.edu/academics/informatics/programs/undergraduate/datascience.html,Data,Data Science,TRUE,Computer Science,Computer Science,F,T,US,KY,Highland Heights,T,doylem3@nku.edu,Dr. Maureen Doyle,,,T,T,F,,,TRUE
158,University of Louisville,R1,C,Graduate Certificate in Data Science,,,https://louisville.edu/online/programs/certificate-programs/graduate-certificate-in-data-science,Data,Data Science,TRUE,Department of Computer Engineering & Computer Science,Engineering (general),F,T,US,KY,Louisville,T,glpayn01@louisville.edu,,,,F,T,T,,,TRUE
159,Louisiana State University,R1,M,Master of Science in Analytics,2011,,https://www.lsu.edu/business/sdeis/academics/ms/index.php,Data,Data Analytics,FALSE,Department of Information Systems & Decision Sciences,Information,F,T,US,LA,Baton Rouge,T,graddeanoffice@lsu.edu,,,,T,T,F,,,TRUE
160,Babson College,SF,M,MBA with Business Analytics Concentration,,,https://www.babson.edu/academics/graduate-school/mba/business-analytics/,Business,Business Analytics,FALSE,F.W. Olin Graduate School of Business,Business/Management,F,T,US,MA,Wellesley,T,alia@babson.edu,Abdul Ali,,,T,T,T,,,TRUE
162,Bentley University,M1,M,Masters in Business Analytics,,,https://bentleydownloads.s3.amazonaws.com/academics/B9ADDM0_GR.346.19+MSBA+Program+Flyer.pdf,Business,Business Analytics,FALSE,McCallum Graduate School of Business,Business/Management,F,T,US,MA,Waltham,T,applygrad@bentley.edu,,,,T,T,T,https://catalog.bentley.edu/graduate/programs/mba-ms-programs/ms-marketing-analytics/,,FALSE
166,Brandeis University,R1,M,M.S. in Strategic Analytics,2014,,https://www.brandeis.edu/gps/future-students/learn-about-our-programs/strategic-analytics.html,Data,Data Analytics,FALSE,Graduate Professional Studies,Data Science,F,T,US,MA,Waltham,T,gps@brandeis.edu,,,,T,T,T,,,TRUE
167,Harvard University,R1,C,Data Science Certificate,,,https://www.extension.harvard.edu/academics/professional-graduate-certificates/data-science-certificate,Data,Data Science,TRUE,Extension School,Data Science,T,F,US,MA,Cambridge,T,,,,,T,T,T,,,TRUE
169,Harvard University,R1,M,Master of Science in Computational Science and Engineering,,,https://www.seas.harvard.edu/applied-computation/graduate-programs/masters-computational-science-and-engineering,Data,Data Science,FALSE,School of Engineering and Applied Sciences,Engineering (general),F,T,US,MA,Cambridge,T,dweinsto@seas.harvard.edu,Daniel Weinstock,,,T,T,T,,,FALSE
170,Northeastern University,R1,M,MS in Urban Informatics,,,https://cssh.northeastern.edu/policyschool/graduate-programs/urban-informatics/,Social,Other,FALSE,Interdisciplinary,Interdisciplinary,T,F,US,MA,Boston,T,sppua@northeastern.edu,,,,T,T,T,,,TRUE
172,Northeastern University,R1,M,Master of Professional Studies in Informatics,,,https://cps.northeastern.edu/academics/program/master-professional-studies-informatics-online,Data,Other,FALSE,College of Professional Studies,Interdisciplinary,T,F,US,MA,Boston,T,,,,,T,T,T,,,TRUE
173,Northeastern University,R1,M,Master of Science in Health Informatics,,,https://www.northeastern.edu/graduate/program/master-of-science-in-health-informatics-boston-5247/,Health,Health Informatics ,FALSE,College of Computer and Information Science,Health Informatics,F,T,US,MA,Boston,T,,,,,T,T,T,,,TRUE
175,Northeastern University,R1,M,Master of Science in Business Analytics,2015,,https://www.northeastern.edu/graduate/program/master-of-science-in-business-analytics-14873/,Social,Business Analytics,FALSE,Interdisciplinary,Interdisciplinary,F,T,US,MA,Boston,T,,,,,T,T,T,,,TRUE
176,Northeastern University,R1,C,Urban Informatics,,,https://www.northeastern.edu/graduate/program/graduate-certificate-in-urban-analytics-14299/,Social,Information Systems,FALSE,College of Social Sciences and Humanities,Interdisciplinary,F,T,US,MA,Boston,T,m.ruth@northeastern.edu,Matthias Ruth,,,T,T,T,,,TRUE
177,University of Massachusetts Amherst,R1,M,MS with Data Science Concentration,,,https://ds.cs.umass.edu/masters-concentration-data-science,Data,Data Science,TRUE,College of Information and Computer Sciences,Information,F,T,US,MA,Amherst,T,,,,,T,T,T,,,TRUE
178,University of Massachusetts Amherst,R1,C,Certificate in Data Science,,,https://ds.cs.umass.edu/academics/certificate-data-science,Data,Data Science,TRUE,College of Information and Computer Sciences,Information,F,T,US,MA,Amherst,T,,,,,T,T,F,,,TRUE
179,Worcester Polytechnic Institute,R2,D,Data Science,,,https://www.wpi.edu/academics/study/data-science-phd,Data,Data Science,TRUE,Data Science,Data Science,F,T,US,MA,Worcester,T,datascience@wpi.edu,,,,F,T,F,,,TRUE
180,Worcester Polytechnic Institute,R2,B,BS in Data Science,,,https://www.wpi.edu/academics/study/data-science-bs,Data,Data Science,TRUE,Data Science,Data Science,F,T,US,MA,Worcester,T,datascience@wpi.edu,,,,F,T,F,,,TRUE
181,Worcester Polytechnic Institute,R2,C,Graduate Certificate in Data Science,,,https://www.wpi.edu/academics/study/data-science-certificate,Data,Data Science,TRUE,Data Science,Data Science,F,T,US,MA,Worcester,T,datascience@wpi.edu,,,,T,T,T,,,TRUE
182,Worcester Polytechnic Institute,R2,M,MS in Data Science,2014,,https://www.wpi.edu/academics/study/data-science-ms,Data,Data Science,TRUE,Data Science,Data Science,F,T,US,MA,Worcester,T,datascience@wpi.edu,,,,F,T,F,,,TRUE
183,Smith College,BAS,B,Statistical & Data Sciences,,,https://www.smith.edu/academics/statistics,Math,Data Science,TRUE,Statistical & Data Sciences,Data Science,F,T,US,MA,Northampton,T,,,,,T,T,F,,,TRUE
184,Boston University,R1,M,Master of Science in Applied Data Analytics,,,https://www.bu.edu/academics/met/programs/computer-science/master-of-science-in-applied-data-analytics/,Data,Data Analytics,FALSE,MET Computer Science and Information Technology,Computer Science,T,F,US,MA,Boston,T,csinfo@bu.edu,,,,T,T,T,,,TRUE
185,Boston University,R1,M,Master of Science in Computer Information Systems Online (Data Analytics Concentration),,,http://www.bu.edu/met/programs/graduate/computer-information-systems/data-analytics/,Data,Data Analytics,FALSE,MET Computer Science Department,Computer Science,T,F,US,MA,Boston,T,csinfo@bu.edu,,,,T,T,T,,,TRUE
186,Boston University,R1,C,Graduate Certificate in Data Analytics,,,http://www.bu.edu/csmet/academic-programs/da/,Data,Data Analytics,FALSE,MET Computer Science Department,Computer Science,T,T,US,MA,Boston,T,csinfo@bu.edu,,,,T,T,F,,,TRUE
187,Boston University,R1,C,Graduate Certificate in Database Management and Business Intelligence,,,http://www.bu.edu/csmet/academic-programs/dmbi/,Business,Business Intelligence,FALSE,MET Computer Science Department,Computer Science,T,T,US,MA,Boston,T,csinfo@bu.edu,,,,T,T,T,,,TRUE
188,Johns Hopkins University,R1,M,Bioinformatics,,,https://advanced.jhu.edu/academics/graduate-degree-programs/bioinformatics/,Bio,Health Informatics ,FALSE,Krieger School of Arts & Sciences,Other,F,T,US,MD,Baltimore,T,lessick@jhu.edu,,,,T,T,T,,,TRUE
194,University of Maryland-College Park,R1,M,Online MBA - Specialization in Information Systems & Business Analytics,,,https://onlinebusiness.umd.edu/mba/,Business,Business Analytics,FALSE,Robert H. Smith School of Business,Business/Management,F,T,US,MD,College Park,T,,,,,T,T,T,,,TRUE
195,University of Maryland-College Park,R1,M,"MS in Business, Marketing Analytics",,,https://www.rhsmith.umd.edu/programs/ms-marketing-analytics,Business,Business Analytics,FALSE,Robert H. Smith School of Business,Business/Management,T,F,US,MD,College Park,T,,,,,T,T,T,,,TRUE
197,Baker College,BAC,M,MBA in Business Intelligence,,,https://www.baker.edu/academics/graduate-studies/college-of-business/business-intelligence,Business,Business Intelligence,FALSE,Baker College,Business/Management,F,T,US,MI,Allen Park,T,,,,,T,T,T,,,TRUE
198,Central Michigan University,R2,C,Data Mining,,,https://www.cmich.edu/colleges/cgs/programs/Pages/data-mining-cert.aspx,Data,Data Mining,FALSE,"Department of Statistics, Actuarial and Data Sciences",Mathematics/Statistics,F,T,US,MI,Mount Pleasant,T,demey1la@cmich.edu,,,,T,T,T,,,TRUE
199,Central Michigan University,R2,M,Applied Statistics and Analytics,2015,,https://www.cmich.edu/colleges/cgs/programs/Pages/applied-stats-and-analytics.aspx,Math,Applied Statistics,FALSE,Mathematics,Mathematics/Statistics,F,T,US,MI,Mount Pleasant,T,,,,,T,T,T,,,TRUE
201,Eastern Michigan University,R3,M,Master of Arts in Applied Statistics,,,https://catalog.emich.edu/preview_program.php?catoid=33&poid=13842&hl=Master+of+Arts+in+Applied+Statistics&returnto=search,Math,Applied Statistics,FALSE,Department of Mathematics,Mathematics/Statistics,T,F,US,MI,Ypsilanti,T,dingra12@emich.edu,,,,T,T,T,,,TRUE
202,Eastern Michigan University,R3,M,Business analytics specialization in the Master of Business Administration (MBA),,,https://catalog.emich.edu/preview_program.php?catoid=26&poid=12248&returnto=5381,Business,Business Intelligence,FALSE,College of Business; Computer Information Systems Department,Business/Management,F,T,US,MI,Ypsilanti,T,cob.graduate@emich.edu,,,,T,T,F,,,TRUE
203,Grand Valley State University,M1,M,Master of Science in Biostatistics,,,https://www.gvsu.edu/grad/biostats/,Bio,Health Analytics,FALSE,Department of Statistics,Mathematics/Statistics,T,F,US,MI,Allendale,T,,,,,T,T,T,,,TRUE
204,Michigan State University,R1,M,M.S. - Business Analytics,2013,,https://broad.msu.edu/masters/business-analytics/,Business,Business Analytics,FALSE,Broad College of Business,Business/Management,F,T,US,MI,East Lansing,T,gdcohen@msu.edu,,,,T,T,T,,,TRUE
205,Michigan State University,R1,M,Master of Science in Applied Statistics,,,https://reg.msu.edu/academicprograms/ProgramDetail.aspx?Program=3871,Math,Applied Statistics,FALSE,Department of Statistics and Probability (College of Natural Sciences),Mathematics/Statistics,T,F,US,MI,East Lansing,T,,,,,T,T,T,,,TRUE
207,Oakland University,R3,M,MS in Applied Statistics,,,http://catalog.oakland.edu/preview_program.php?catoid=47&poid=8155&hl=MS+in+Applied+Statistics&returnto=search,Math,Applied Statistics,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,T,F,US,MI,Rochester Hills,T,qu@oakland.edu,,,,T,T,T,,,TRUE
210,University of Michigan-Ann Arbor,R1,B,Data Science,,,https://lsa.umich.edu/stats/masters_students/mastersprograms/data-science-masters-program.html,Data,Data Science,TRUE,EECS,Data Science,F,T,US,MI,Ann Arbor,T,,,,,T,T,F,https://lsa.umich.edu/stats/undergraduate-students/undergraduate-programs/majordatascience.html,,FALSE
212,Capella University,R3,C,Business Intelligence Specialization Post-Baccalaureate Certificate,,,https://www.capella.edu/online-degrees/certificate-business-administration/,Business,Business Intelligence,FALSE,School of Business and Technology,Business/Management,F,T,US,MN,Minneapolis,T,,,,,T,T,T,,,TRUE
213,Capella University,R3,M,MBA in Business Intelligence,,,https://www.capella.edu/online-degrees/mba-business-administration/,Business,Business Intelligence,FALSE,School of Business & Technology,Business/Management,F,T,US,MN,Minneapolis,T,,,,,T,T,T,,,TRUE
214,Capella University,R3,M,MS in Analytics,2015,,https://www.capella.edu/online-degrees/masters-analytics/,Data,Data Analytics,FALSE,School of Business & Technology,Business/Management,T,F,US,MN,Minneapolis,T,,,,,T,T,T,,,TRUE
215,The College of Saint Scholastica,M1,M,M.S. Health Informatics,,,http://www.css.edu/graduate/masters-doctoral-and-professional-programs/areas-of-study/ms-health-informatics/curriculum.html?ss=print,Health,Health Informatics ,FALSE,Health Informatics Program,Health Informatics,T,F,US,MN,Duluth,T,,,,,T,T,T,,,TRUE
216,University of Minnesota,R1,M,Business Analytics,2014,,https://carlsonschool.umn.edu/degrees/master-science-in-business-analytics,Business,Business Analytics,FALSE,Carlson School of Management,Business/Management,F,T,US,MN,Minneapolis,T,msba@umn.edu,,,,T,T,T,,,TRUE
217,University of Minnesota-Duluth,M1,B,Retail Marketing Analytics,,,https://lsbe.d.umn.edu/about/academic-departments/marketing/map-major-minor,Business,Business Analytics,FALSE,Labovitz School of Business and Economics,Business/Management,F,T,US,MN,Duluth,T,praj@d.umn.edu,,,,T,T,T,,,TRUE
